-9.2674, 42.7106
-9.2674, 42.7106
-9.2323, 42.6933
-9.1972, 42.6759
-9.1972, 42.6759
-9.1621, 42.6586
-9.1271, 42.6412
-9.1271, 42.6412
-9.0920, 42.6239
-9.0570, 42.6065
-9.0220, 42.5891
-9.0220, 42.5891
-8.9871, 42.5717
-8.9521, 42.5542
-8.9521, 42.5542
-8.9172, 42.5368
-8.8823, 42.5194
-8.8823, 42.5194
-8.8474, 42.5019
-8.8125, 42.4844
-8.7777, 42.4669
-8.7777, 42.4669
-8.7429, 42.4494
-8.7081, 42.4319
-8.7081, 42.4319
-8.6733, 42.4144
-8.6385, 42.3969
-8.6385, 42.3969
-8.6038, 42.3793
-8.5690, 42.3618
-8.5343, 42.3442
-8.5343, 42.3442
-8.4997, 42.3267
-8.4650, 42.3091
-8.4650, 42.3091
-8.4304, 42.2915
-8.3958, 42.2738
-8.3612, 42.2562
-8.3612, 42.2562
-8.3266, 42.2386
-8.2920, 42.2209
-8.2920, 42.2209
